Date,Topic,Description,URL
9.2.2010,Stjórnvaldssekt vegna brots á 1. mgr. 122. gr. laga um verðbréfaviðskipti nr. 108/2007,"
Þann 3. febrúar 2010 tók stjórn Fjármálaeftirlitsins ákvörðun um að sekta Teymi hf. vegna brots á 1. mgr. 122. gr. laga um verðbréfaviðskipti nr. 108/2007 (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1293
22.1.2010,Sáttargerð vegna brots á 51.gr. laga nr. 30/2003 um verðbréfasjóði og fjárfestingarsjóði,"

         
             Þann 22. janúar 2010 gerðu Fjármálaeftirlitið og Íslandssjóðir hf. með sér sátt vegna brots Íslandssjóða á 51. gr. laga nr. 30/2003 um verðbréfasjóði og fjárfestingarsjóði.
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1294
15.1.2010,Sáttargerð vegna brots á 2. mgr. 52. gr. laga nr. 30/2003 um verðbréfasjóði og fjárfestingarsjóði,"

         
             Þann 15. janúar 2010 gerðu Fjármálaeftirlitið og Auður Capital með sér sátt vegna brots Auðar Capital á 2. mgr. 52. gr. laga nr. 30/2003 um verðbréfasjóði og fjárfestingarsjóði.
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1295
11.1.2010,Sáttargerð vegna brots á 51.gr. laga nr. 30/2003 um verðbréfasjóði og fjárfestingarsjóði,"

         
             Þann 11. janúar 2010 gerðu Fjármálaeftirlitið og MP Sjóðir hf. með sér sátt vegna brots MP Sjóða á 51. gr. laga nr. 30/2003 um verðbréfasjóði og fjárfestingarsjóði.
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1296
8.1.2010,Sáttargerð vegna brots á 2. mgr. 52. gr. laga nr. 30/2003 um verðbréfasjóði og fjárfestingarsjóði,"

         
             Þann 8. janúar 2010 gerðu Fjármálaeftirlitið og Arev verðbréfafyrirtæki hf. með sér sátt vegna brots Arev á 2. mgr. 52. gr. laga nr. 30/2003 um verðbréfasjóði og fjárfestingarsjóði.
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1297
25.11.2009,Ákvörðun Fjármálaeftirlitsins tekin 25. nóvember 2009,"
Ákvörðun Fjármálaeftirlitsins um tólftu breytingu á ákvörðun Fjármálaeftirlitsins, dags. 9. október 2009, um ráðstöfun eigna og skulda Landsbanka Íslands hf. til Nýja Landsbanka Íslands hf. (nú NBI hf.). 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1183
17.11.2009,Stjórnvaldssekt vegna brots á 1. mgr. 100. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

         
             Þann 4. mars 2009 tók stjórn Fjármálaeftirlitsins ákvörðun um að sekta BBR ehf. vegna brots á 1. mgr. 100. gr. laga um verðbréfaviðskipti nr. 108/2007 (vvl.).
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1300
17.11.2009,Sáttargerð vegna brots á 62. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

         
             Þann 27. apríl 2009 gerðu Fjármálaeftirlitið og SP-Fjármögnun hf. með sér eftirfarandi sátt vegna brots SP-Fjármögnunar hf. á 62. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1299
17.11.2009,Sáttargerð vegna brots á 122. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

         
             Þann 24. mars 2009 gerðu Fjármálaeftirlitið og Sparisjóður Mýrasýslu með sér eftirfarandi sátt vegna brots Sparisjóðs Mýrasýslu á 122. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1298
13.11.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 29. júní 2009 gerðu Fjármálaeftirlitið og Byggðastofnun með sér sátt vegna brots Byggðastofnunar á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1587
11.11.2009,Ákvörðun Fjármálaeftirlitsins tekin 11. nóvember 2009,"
Ákvörðun Fjármálaeftirlitsins um þriðju breytingu á ákvörðun Fjármálaeftirlitsins, dags. 17. mars 2009, um ráðstöfun skuldbindinga Straums - Burðaráss fjárfestingabanka hf. til Íslandsbanka hf. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1184
30.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

         
             Þann 22. júlí 2009 gerðu Fjármálaeftirlitið og Norðurþing með sér sátt vegna brots Norðurþings á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1307
30.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 22. júlí 2009 gerðu Fjármálaeftirlitið og Mosfellsbær með sér sátt vegna brots Mosfellsbæjar á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1306
30.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

         
             Þann 30. júlí 2009 gerðu Fjármálaeftirlitið og Ísafjarðarbær með sér sátt vegna brots Ísafjarðarbæjar á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1305
30.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

         
             Þann 21. júlí 2009 gerðu Fjármálaeftirlitið og Hekla fasteignir ehf. með sér sátt vegna brots félagsins á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1304
30.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

         
             Þann 10. júlí 2009 gerðu Fjármálaeftirlitið og Fljótsdalshérað með sér sátt vegna brots Fljótsdalshéraðs á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1303
30.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

         
             Þann 22. júlí 2009 gerðu Fjármálaeftirlitið og Fjarðabyggð með sér sátt vegna brots félagsins á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1301
30.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 23. júlí 2009 gerðu Fjármálaeftirlitið og CCP hf. með sér sátt vegna brots félagsins á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1302
21.10.2009,Sáttargerð vegna brots á 130. gr. laga nr. 108/2007 um verðbréfaviðskipti.,"
Þann 6. júlí 2009 gerðu Fjármálaeftirlitið og Akureyrarbær með sér eftirfarandi sátt vegna brots Akureyrarbæjar á 130. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1487
21.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 6. júlí 2009 gerðu Fjármálaeftirlitið og Skipti hf. með sér eftirfarandi sátt vegna brots Skipta hf. á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1573
21.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

         
             Þann 7. júlí 2009 gerðu Fjármálaeftirlitið og Sveitarfélagið Álftanes með sér eftirfarandi sátt vegna brots Sveitarfélagsins Álftaness á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1308
21.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 14. júlí 2009 gerðu Fjármálaeftirlitið og Askar Capital hf. með sér eftirfarandi sátt vegna brots Askar Capital hf. á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1585
21.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 14. júlí 2009 gerðu Fjármálaeftirlitið og Kögun hf. með sér eftirfarandi sátt vegna brots Kögunar hf. á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1584
21.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 6. júlí 2009 gerðu Fjármálaeftirlitið og HS Orka hf. með sér eftirfarandi sátt vegna brots HS Orku hf. á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1583
21.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 8. júlí 2009 gerðu Fjármálaeftirlitið og Hagar hf. með sér eftirfarandi sátt vegna brots Haga hf. á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1581
21.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 13. júlí 2009 gerðu Fjármálaeftirlitið og Garðabær með sér sátt vegna brots Garðabæjar á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1580
21.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 7. júlí 2009 gerðu Fjármálaeftirlitið og Clearwater Finance Inc. með sér sátt vegna brots Clearwater Finance Inc. á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1579
21.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 6. júlí 2009 gerðu Fjármálaeftirlitið og Félagsbústaðir hf. með sér eftirfarandi sátt vegna brots Félagsbústaða hf. á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1578
21.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 10. júlí 2009 gerðu Fjármálaeftirlitið og Jeratún ehf. með sér sátt vegna brots Jeratúns ehf. á 128. gr.laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1577
21.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 15. júlí 2009 gerðu Fjármálaeftirlitið og SP-Fjármögnun hf. með sér sátt vegna brots SP-Fjármögnunar hf. á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1576
21.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 6. júlí 2009 gerðu Fjármálaeftirlitið og Reykjavíkurborg með sér sátt vegna brots Reykjavíkurborgar á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1575
21.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

         
             Þann 1. júlí 2009 gerðu Fjármálaeftirlitið og Samband sveitarfélaga á Suðurnesjum með sér eftirfarandi sátt vegna brots Sambands sveitarfélaga á Suðurnesjum á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1574
21.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 16. júlí 2009 gerðu Fjármálaeftirlitið og Sparisjóður Bolungarvíkur með sér sátt vegna brots sparisjóðsins á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1496
14.10.2009,Ákvörðun Fjármálaeftirlitsins tekin 14. október 2009,"
Ákvörðun Fjármálaeftirlitsins um elleftu breytingu á ákvörðun Fjármálaeftirlitsins, dags. 9. október 2009, um ráðstöfun eigna og skulda Landsbanka Íslands hf. til Nýja Landsbanka Íslands hf. (nú NBI hf.). 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1185
13.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
 Þann 26. júní 2009 gerðu Fjármálaeftirlitið og Vopnafjarðarhreppur með sér sátt vegna brots Vopnafjarðarhrepps á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1593
13.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 10. júní 2009 gerðu Fjármálaeftirlitið og Tryggingamiðstöðin hf. með sér sátt vegna brots Tryggingamiðstöðvarinnar hf. á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1591
13.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
  Þann 29. júní 2009 gerðu Fjármálaeftirlitið og Snæfellsbær með sér sátt vegna brots Snæfellsbæjar á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1590
13.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
  Þann 29. júní 2009 gerðu Fjármálaeftirlitið og Byggðastofnun með sér sátt vegna brots Byggðastofnunar á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1589
13.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 29. júní 2009 gerðu Fjármálaeftirlitið og Landsafl ehf. með sér sátt vegna brots Landsafls ehf. á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1588
13.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 10. júní 2009 gerðu Fjármálaeftirlitið og RARIK ohf. með sér sátt vegna brots RARIK ohf. á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1586
13.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

         
               Þann 30. júní 2009 gerðu Fjármálaeftirlitið og Ríkisútvarpið ohf. með sér sátt vegna brots Ríkisútvarpsins 
ohf. á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1596
13.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

         
               Þann 18. júní 2009 gerðu Fjármálaeftirlitið og Landsbanki Føroya með sér sátt vegna brots Landsbanka 
Føroya á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1595
13.10.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
  Þann 18. júní 2009 gerðu Fjármálaeftirlitið og Landsbanki Føroya með sér sátt vegna brots Landsbanka
Føroya á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1594
21.9.2009,Ákvörðun Fjármálaeftirlitsins tekin 21. september 2009,"
Ákvörðun Fjármálaeftirlitsins um tíundu breytingu á ákvörðun Fjármálaeftirlitsins, dags. 9. október 2009, um ráðstöfun eigna og skulda Landsbanka Íslands hf. til Nýja Landsbanka Íslands hf. (nú NBI hf.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1186
7.9.2009,Ákvörðun Fjármálaeftirlitsins tekin 7. september 2009,"
Ákvörðun Fjármálaeftirlitsins um tíundu breytingu á ákvörðun Fjármálaeftirlitsins, dags. 14. október 2008, um ráðstöfun eigna og skulda Glitnis banka hf. til Nýja Glitnis banka hf. (nú Íslandsbanki hf.)

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1187
28.8.2009,Ákvörðun Fjármálaeftirlitsins tekin 28. ágúst 2009,"
Ákvörðun Fjármálaeftirlitsins um níundu breytingu á ákvörðun Fjármálaeftirlitsins, dags. 14. október 2008, um ráðstöfun eigna og skulda Glitnis banka hf. til Nýja Glitnis banka hf. (nú Íslandsbanki hf.)

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1189
28.8.2009,Ákvörðun Fjármálaeftirlitsins tekin 28. ágúst 2009,"
Ákvörðun Fjármálaeftirlitsins um áttundu breytingu á ákvörðun Fjármálaeftirlitsins, dags. 21. október 2008, um ráðstöfun eigna og skulda Kaupþings banka hf. til Nýja Kaupþings banka hf.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1188
17.8.2009,Lágmarksverð í yfirtöku á Alfesca hf.,"
Einn megintilgangur yfirtökureglna laga um verðbréfaviðskipti nr. 108/2007 (vvl.) er að tryggja að minnihluta hluthafa bjóðist jafn góð kjör og öðrum hluthöfum stóð til boða frá þeim sem náðu yfirráðum í viðkomandi félagi. Meginreglan um jafnræði hluthafa kemur skýrt fram í lögunum og ljóst er að engum hluthafa á að bjóðast betri kjör en öðrum þegar félag er yfirtekið.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1624
17.8.2009,Endurskoðun á lágmarksverði í yfirtökutilboði Lur Berri Iceland ehf. til hluthafa Alfesca hf.,"
Einn megintilgangur yfirtökureglna laga um verðbréfaviðskipti nr. 108/2007 (vvl.) er að tryggja að minnihluta hluthafa bjóðist jafn góð kjör og öðrum hluthöfum stóð til boða frá þeim sem náðu yfirráðum í viðkomandi félagi. Meginreglan um jafnræði hluthafa kemur skýrt fram í lögunum og ljóst er að engum hluthafa á að bjóðast betri kjör en öðrum þegar félag er yfirtekið.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1696
14.8.2009,Ákvörðun Fjármálaeftirlitsins tekin 14. ágúst 2009,"
Ákvörðun Fjármálaeftirlitsins um níundu breytingu á ákvörðun Fjármálaeftirlitsins, dags. 9. október 2008, um ráðstöfun eigna og skulda Landsbanka Íslands hf. til Nýja Landsbanka Íslands hf. (nú NBI hf.)

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1192
14.8.2009,Ákvörðun Fjármálaeftirlitsins tekin 14. ágúst 2009,"
Ákvörðun Fjármálaeftirlitsins um áttundu breytingu á ákvörðun Fjármálaeftirlitsins, dags. 14. október 2008, um ráðstöfun eigna og skulda Glitnis banka hf. til Nýja Glitnis banka hf. (nú Íslandsbanki hf.)

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1191
14.8.2009,Ákvörðun Fjármálaeftirlitsins tekin 14. ágúst 2009,"
Ákvörðun Fjármálaeftirlitsins um sjöundu breytingu á ákvörðun Fjármálaeftirlitsins, dags. 21. október 2008, um ráðstöfun eigna og skulda Kaupþings banka hf. til Nýja Kaupþings banka hf.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1190
10.8.2009,"Stjórnvaldssekt vegna brota á 1. mgr. 45. gr., 2. mgr. 68. gr. og 1. mgr. 122. gr. laga um verðbréfaviðskipti nr. 108/2007.","
 Þann 29. apríl 2009 tók stjórn Fjármálaeftirlitsins ákvörðun um að sekta Nýsi hf. vegna brota á 1. mgr. 45. gr., 2. mgr. 68. gr. og 1. mgr. 122. gr. laga um verðbréfaviðskipti nr. 108/2007 (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1597
10.8.2009,"Stjórnvaldssekt vegna brota á 1. mgr. 45. gr., 2. mgr. 68. gr. og 1. mgr. 122. gr. laga um verðbréfaviðskipti nr. 108/2007.","
Einn megintilgangur yfirtökureglna laga um verðbréfaviðskipti nr. 108/2007 (vvl.) er að tryggja að minnihluta hluthafa bjóðist jafn góð kjör og öðrum hluthöfum stóð til boða frá þeim sem náðu yfirráðum í viðkomandi félagi. Meginreglan um jafnræði hluthafa kemur skýrt fram í lögunum og ljóst er að engum hluthafa á að bjóðast betri kjör en öðrum þegar félag er yfirtekið.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1697
5.8.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 27. apríl 2009 gerðu Fjármálaeftirlitið og Century Aluminum Company með sér sátt vegna brots
Century Aluminum Company á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1603
5.8.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti.,"

         
             Þann 7. apríl 2009 gerðu Fjármálaeftirlitið og HB Grandi hf. með sér sátt vegna brots HB Granda hf. á 
128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1600
5.8.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti.,"
Þann 17. apríl 2009 gerðu Fjármálaeftirlitið og Alfesca hf. með sér sátt vegna brots Alfesca hf. á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1599
5.8.2009,Sáttargerð vegna brots á 122. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

         
             Þann 24. mars 2009 gerðu Fjármálaeftirlitið og Sparisjóður Mýrasýslu með sér sátt vegna brots Sparisjóðs Mýrasýslu á 122. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1611
5.8.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

         
             Þann 24. mars 2009 gerðu Fjármálaeftirlitið og Sparisjóður Mýrasýslu með sér sátt vegna brots Sparisjóðs Mýrasýslu á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1610
5.8.2009,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

         
             Þann 27. apríl 2009 gerðu Fjármálaeftirlitið og Century Aluminum Company með sér sátt vegna brots 
Century Aluminum Company á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1609
20.7.2009,Ákvörðun Fjármálaeftirlitsins tekin 20. júlí 2009,"
Ákvörðun Fjármálaeftirlitsins um sjöundu breytingu á ákvörðun Fjármálaeftirlitsins, dags. 14. október 2008, um ráðstöfun eigna og skulda Glitnis banka hf. til Nýja Glitnis banka hf. (nú Íslandsbanki hf.)

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1195
20.7.2009,Ákvörðun Fjármálaeftirlitsins tekin 20. júlí 2009,"
Ákvörðun Fjármálaeftirlitsins um áttundu breytingu á ákvörðun Fjármálaeftirlitsins, dags. 9. október 2008, um ráðstöfun eigna og skulda Landsbanka Íslands hf. til Nýja Landsbanka Íslands hf. (nú NBI hf.)

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1194
20.7.2009,Ákvörðun Fjármálaeftirlitsins tekin20. júlí 2009,"
Ákvörðun Fjármálaeftirlitsins um sjöttu breytingu á ákvörðun Fjármálaeftirlitsins, dags. 21. október 2008, um ráðstöfun eigna og skulda Kaupþings banka hf. til Nýja Kaupþings banka hf.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1193
7.7.2009,Tilkynning til ríkislögreglustjóra um meint brot á ákvæði 117. gr. laga nr. 108/2007 um verðbréfaviðskipti varðandi markaðsmisnotkun.,"
Fjármálaeftirlitið hefur vísað máli vegna gruns um markaðsmisnotkun til ríkislögreglustjóra skv. 148. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.). Um er að ræða mál er varðar a-lið 1. tl. 1. mgr. 117. gr., 2. tl. 1. mgr. 117. gr. og 2. mgr. 117. gr. vvl. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1702
15.6.2009,Ákvörðun Fjármálaeftirlitsins15. júní 2009,"
Ákvörðun Fjármálaeftirlitsins um sjöttu breytingu á ákvörðun Fjármálaeftirlitsins, dags. 14. október 2008, um ráðstöfun eigna og skulda Glitnis banka hf. til Nýja Glitnis banka hf. (nú Íslandsbanki hf.)

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1199
